seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,79,1095,693065.75,639708.54,1892.3,88.9,0.2985,246.9618,89.4
42,80,1095,696660.2,635526.54,1904.5,162.1,0.294,247.1639,89.2
42,81,1095,722716.8,651910.94,1670.3,178.9,0.2896,261.9745,93.3
42,82,1095,708439.8,640560.0,1804.5,115.4,0.2852,256.0595,92.2
42,83,1095,712073.2,650814.63,1743.5,105.4,0.281,251.8107,89.3
42,84,1095,708823.75,638739.13,1670.6,115.2,0.2767,250.4275,89.5
42,85,1095,762054.94,680942.82,1682.3,246.9,0.2726,245.3319,87.3
42,86,1095,745568.5,665870.13,1611.7,207.2,0.2685,266.4399,87.0
42,87,1095,711538.0,643493.12,1679.0,90.2,0.2645,253.8934,92.9
42,88,1095,733285.6,653887.23,1770.4,83.1,0.2605,252.1978,87.3
42,89,1095,747529.44,671919.43,1794.5,251.3,0.2566,253.3672,89.6
42,90,1095,752361.6,671251.68,1686.1,211.4,0.2528,251.2627,92.6
42,91,1095,741419.25,654667.05,1752.7,183.5,0.249,265.1085,84.0
42,92,1095,711328.9,641775.06,1722.3,101.0,0.2452,252.6252,87.2
42,93,1095,726207.44,634273.81,1721.7,119.5,0.2415,249.0289,88.3
42,94,1095,738394.75,652344.08,1642.5,75.7,0.2379,248.8437,87.6
42,95,1095,726184.6,644633.75,1776.5,112.1,0.2344,249.0358,85.8
42,96,1095,735671.94,645959.48,1696.2,129.3,0.2308,266.1857,84.0
42,97,1095,721159.06,638123.47,1799.2,179.1,0.2274,255.2752,85.9
42,98,1095,743488.94,649636.04,1692.9,83.0,0.224,250.97,85.5
42,99,1095,728702.56,643231.51,1664.6,99.8,0.2206,250.9972,83.8
42,100,1095,783483.44,675459.86,1702.2,275.5,0.2173,250.1527,83.6
42,101,1095,746085.4,647458.38,1756.3,177.9,0.214,265.5696,91.1
42,102,1095,769394.4,668585.79,1600.3,237.9,0.2108,253.0815,89.7
42,103,1095,764907.94,667664.75,1667.8,220.6,0.2077,253.5025,87.1
42,104,1095,748025.25,638173.14,1759.8,154.3,0.2046,250.1123,90.0
42,105,1095,734333.6,632199.29,1732.0,235.2,0.2015,248.4662,87.1
42,106,1095,760255.44,643401.65,1734.5,113.9,0.1985,263.7598,84.8
42,107,1095,752087.25,650874.82,1760.9,108.9,0.1955,252.5653,83.7
42,108,1095,748130.75,633684.61,1694.8,165.2,0.1926,252.3066,85.9
42,109,1095,788125.25,671344.77,1532.2,203.8,0.1897,249.6549,86.0
42,110,1095,792660.2,668212.58,1697.3,202.7,0.1868,249.0163,85.8
42,111,1095,760920.9,634295.12,1688.5,101.9,0.184,265.2934,87.9
42,112,1095,771459.2,641668.06,1728.9,77.1,0.1813,252.115,87.4
42,113,1095,763702.56,641103.11,1828.2,110.0,0.1785,251.8214,85.8
42,114,1095,751558.94,641701.0,1712.4,108.9,0.1759,251.4878,85.0
42,115,1095,759188.2,629959.45,1754.0,182.3,0.1732,251.1975,86.9
42,116,1095,812097.5,678011.8,1676.1,190.6,0.1706,273.2349,86.4
42,117,1095,776034.75,638046.84,1794.3,105.9,0.1681,256.4456,86.0
42,118,1095,788646.9,649415.13,1627.3,152.5,0.1655,254.2693,85.0
42,119,1095,778647.5,634805.7,1757.2,127.8,0.1631,253.2693,86.2
42,120,1095,780820.75,634685.62,1759.1,165.7,0.1606,249.3594,87.0
42,121,1095,778813.6,643083.39,1804.2,158.3,0.1582,266.7261,82.6
42,122,1095,777099.94,644687.25,1752.2,85.6,0.1558,254.6431,84.3
42,123,1095,778518.0,635593.29,1751.4,143.0,0.1535,254.7085,86.1
42,124,1095,778232.94,646295.67,1788.6,112.3,0.1512,255.3022,84.9
42,125,1095,794355.6,651969.0,1685.5,144.1,0.1489,254.4257,86.3
42,126,1095,775169.44,646649.93,1714.9,104.3,0.1467,271.9821,90.4
42,127,1095,768885.25,645953.55,1819.8,107.5,0.1445,254.5753,88.6
42,128,1095,781482.5,639297.84,1808.3,195.4,0.1423,255.9914,87.9
42,129,1095,786136.75,639831.21,1760.5,109.4,0.1402,252.7533,86.0
42,130,1095,789306.75,637400.18,1741.9,97.8,0.1381,250.4248,85.7
42,131,1095,812086.5,663489.94,1682.8,244.7,0.136,269.7005,84.0
42,132,1095,824091.2,668246.69,1670.3,239.8,0.134,261.3064,88.0
42,133,1095,790842.9,644446.32,1809.8,119.6,0.132,257.3193,90.3
42,134,1095,796416.94,646939.92,1720.7,220.0,0.13,253.3405,88.8
42,135,1095,800475.44,652381.64,1721.6,239.9,0.128,249.4876,90.4
42,136,1095,808964.0,647017.73,1802.1,146.4,0.1261,265.3354,92.3
42,137,1095,784883.8,634863.16,1860.9,150.4,0.1242,259.6484,91.8
42,138,1095,805053.1,636286.23,1772.2,76.2,0.1224,251.3893,87.2
42,139,1095,815275.25,650300.61,1746.6,203.5,0.1205,250.7518,87.5
42,140,1095,811366.2,634422.4,1755.4,138.6,0.1187,258.2718,88.9
42,141,1095,804595.25,633211.33,1767.9,141.1,0.1169,271.9874,95.6
42,142,1095,839506.56,673336.3,1636.2,168.6,0.1152,258.4475,95.7
42,143,1095,803726.2,638843.91,1845.2,88.0,0.1135,258.6256,96.3
42,144,1095,801089.06,643722.71,1885.9,157.0,0.1118,259.9434,91.6
42,145,1095,813841.75,647121.61,1772.8,117.8,0.1101,254.2131,89.9
42,146,1095,813594.3,642196.82,1741.9,134.9,0.1084,264.8174,84.5
42,147,1095,788796.5,633172.56,1781.2,150.3,0.1068,263.5394,88.3
42,148,1095,802059.25,643093.57,1817.9,211.2,0.1052,261.5068,88.2
42,149,1095,853621.25,668863.4,1643.1,222.7,0.1036,257.6141,86.7
