seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,137,1095,782169.25,632311.11,1783.2,156.4,0.1242,234.9321,89.7
42,138,1095,792894.4,631910.26,1663.5,102.4,0.1224,228.4724,86.7
42,139,1095,809556.3,647816.61,1606.7,155.5,0.1205,226.7335,88.1
42,140,1095,793323.8,633016.72,1828.7,179.1,0.1187,233.6559,88.7
42,141,1095,791092.94,630541.09,1772.2,199.3,0.1169,244.1126,89.5
42,142,1095,826099.4,670645.17,1666.6,250.0,0.1152,232.4414,91.0
42,143,1095,789739.25,634564.53,1767.8,106.4,0.1135,231.5835,89.5
42,144,1095,778667.7,638044.37,1849.3,119.0,0.1118,232.9912,88.3
42,145,1095,793222.5,644881.86,1763.3,118.6,0.1101,227.3391,88.0
42,146,1095,791015.4,639096.55,1763.7,99.9,0.1084,234.9902,87.6
42,147,1095,779640.2,629188.43,1850.4,124.9,0.1068,233.2916,88.4
42,148,1095,794276.8,639174.74,1808.3,170.7,0.1052,231.8457,89.4
42,149,1095,833204.2,663484.15,1627.2,205.6,0.1036,229.3014,89.2
42,150,1095,794088.0,635267.44,1737.2,127.3,0.1021,231.1582,89.1
42,151,1095,793184.75,630997.03,1784.8,211.4,0.1005,240.7444,88.8
42,152,1095,809750.75,650668.64,1657.8,112.3,0.099,232.4987,88.9
42,153,1095,797648.4,642337.1,1691.1,80.2,0.0975,229.5056,89.2
42,154,1095,802886.2,633487.52,1810.8,146.4,0.0961,232.0441,88.5
42,155,1095,800744.75,646209.96,1812.6,111.6,0.0946,226.4911,88.8
42,156,1095,807704.75,638450.58,1680.0,165.3,0.0932,237.1954,88.8
42,157,1095,802452.2,638486.45,1786.1,74.0,0.0918,237.3609,90.6
42,158,1095,817990.0,655366.42,1721.7,199.1,0.0904,229.1205,90.5
42,159,1095,789301.6,637959.75,1721.4,124.4,0.0891,227.0779,88.4
42,160,1095,812868.8,648146.84,1672.7,179.9,0.0877,225.0807,88.9
42,161,1095,793697.8,644482.48,1731.9,85.5,0.0864,237.6723,87.8
42,162,1095,787356.0,635349.94,1785.3,86.6,0.0851,230.8667,89.7
42,163,1095,795094.25,637191.9,1796.8,238.3,0.0839,230.1743,89.9
42,164,1095,794110.8,634008.56,1734.2,126.7,0.0826,226.5699,88.6
42,165,1095,807692.94,637093.78,1734.0,165.2,0.0814,232.7249,88.1
42,166,1095,831958.2,668927.99,1667.2,216.2,0.0801,234.5489,88.7
42,167,1095,799693.75,629797.43,1819.1,186.0,0.0789,231.8772,88.9
42,168,1095,799068.9,639530.26,1729.5,127.0,0.0778,235.3683,87.9
42,169,1095,800580.06,630494.01,1797.5,172.5,0.0766,227.1082,88.4
42,170,1095,811546.3,648007.7,1731.6,126.6,0.0754,227.439,88.4
42,171,1095,810370.8,640144.91,1709.2,135.1,0.0743,238.2032,87.6
42,172,1095,819467.1,640544.82,1734.1,145.7,0.0732,236.0963,88.2
42,173,1095,819983.25,640533.69,1807.8,186.4,0.0721,229.9431,87.2
42,174,1095,820780.25,651119.93,1586.6,81.2,0.071,229.8414,91.1
42,175,1095,818428.4,640738.38,1793.7,146.0,0.0699,230.9348,88.3
42,176,1095,806761.2,638422.49,1713.3,94.8,0.0689,244.2696,86.8
42,177,1095,827986.2,648777.15,1624.8,191.3,0.0679,235.3455,87.1
42,178,1095,818426.5,641296.73,1742.8,119.5,0.0668,235.0165,87.4
42,179,1095,851736.94,676442.13,1669.1,277.6,0.0658,230.2836,90.0
42,180,1095,816548.2,632616.2,1778.8,135.7,0.0649,233.234,87.8
42,181,1095,819866.2,646344.19,1781.6,86.0,0.0639,236.9294,87.3
42,182,1095,824009.2,644092.73,1648.4,100.8,0.0629,229.5284,86.2
42,183,1095,818510.4,635263.72,1751.3,230.4,0.062,230.3293,88.1
42,184,1095,814379.7,644629.82,1777.9,81.2,0.0611,235.5523,87.2
42,185,1095,856362.2,670437.72,1605.3,300.9,0.0601,231.5984,86.6
42,186,1095,811482.0,640305.8,1833.1,181.8,0.0592,247.4711,89.5
42,187,1095,807533.7,632609.21,1771.9,172.1,0.0583,235.4668,89.3
42,188,1095,813189.1,637369.82,1807.6,72.5,0.0575,234.0828,88.2
42,189,1095,817412.3,641020.42,1731.3,128.5,0.0566,231.2168,87.4
42,190,1095,820628.06,634314.02,1733.5,107.4,0.0558,229.5543,88.5
42,191,1095,822756.8,630993.65,1785.7,145.8,0.0549,250.3947,87.6
42,192,1095,822085.25,633929.39,1848.2,119.5,0.0541,238.6998,88.4
42,193,1095,836334.3,652924.64,1868.3,202.2,0.0533,232.4704,86.8
42,194,1095,835229.8,636247.79,1790.3,165.0,0.0525,240.105,87.1
42,195,1095,841219.8,647596.15,1873.5,111.8,0.0517,233.1615,87.0
42,196,1095,829679.4,630411.35,1695.8,145.8,0.0509,248.3625,89.7
42,197,1095,825911.5,634921.1,1690.4,145.1,0.0502,242.2827,87.4
42,198,1095,820487.7,640363.02,1765.0,122.3,0.05,238.5405,87.8
42,199,1095,825817.06,629322.16,1844.8,216.6,0.05,230.9777,87.6
42,200,1095,872114.4,674141.53,1616.8,258.0,0.05,236.4523,86.9
