episodio,seed,reward,loss,eps,avg_reward_30ep,promoveu_pct,combo_pct,combo_invalido_pdv,acao_nada,acao_desc3,acao_desc5,acao_desc7,acao_desc10,acao_combo
0,0,-9990.71,0.0,0.997,-9990.71,0.7666666666666667,0.2,0,7,3,6,3,5,6
1,0,-6983.850000000001,0.0,0.994009,-8487.28,0.7333333333333333,0.2,0,8,3,5,1,7,6
2,0,-5960.4800000000005,1148.0467077184605,0.991026973,-7645.013333333333,0.8,0.2,0,6,2,5,6,5,6
3,0,-6219.02,1126.6540791829427,0.988053892081,-7288.515,0.7666666666666667,0.13333333333333333,0,7,4,4,8,3,4
4,0,-2234.370000000001,1060.4270772298178,0.985089730404757,-6277.686,0.8333333333333334,0.26666666666666666,0,5,2,8,1,6,8
5,0,-10212.290000000003,1025.951680501302,0.9821344612135428,-6933.453333333334,0.8333333333333334,0.13333333333333333,0,5,6,4,6,5,4
6,0,-2475.6300000000006,897.0736938476563,0.9791880578299021,-6296.621428571429,0.7,0.2,0,9,6,2,3,4,6
7,0,-9002.310000000001,853.553389485677,0.9762504936564125,-6634.8325,0.8666666666666667,0.1,0,4,3,3,8,9,3
8,0,-11169.55,810.0400573730469,0.9733217421754432,-7138.6900000000005,0.9,0.26666666666666666,0,3,4,4,6,5,8
9,0,3236.9500000000003,792.9517171223958,0.9704017769489168,-6101.126000000001,0.7666666666666667,0.3,0,7,4,3,2,5,9
10,0,-7878.909999999999,794.597568766276,0.9674905716180701,-6262.742727272728,0.8,0.06666666666666667,0,6,5,5,5,7,2
11,0,-4875.830000000001,768.8684611002604,0.9645880999032158,-6147.166666666668,0.8,0.1,0,6,4,6,4,7,3
12,0,-431.96000000000083,819.3088826497395,0.9616943356035061,-5707.535384615387,0.9333333333333333,0.36666666666666664,0,2,7,3,6,1,11
13,0,-3644.7999999999984,815.4773966471354,0.9588092525966956,-5560.197142857144,0.9,0.13333333333333333,0,3,10,3,4,6,4
