episodio,seed,reward,loss,eps,avg_reward_30ep,promoveu_pct,combo_pct,combo_invalido_pdv,acao_nada,acao_desc3,acao_desc5,acao_desc7,acao_desc10,acao_combo
0,0,-3510.630000000001,0.0,0.997,-3510.630000000001,0.8333333333333334,0.16666666666666666,0,5,5,4,5,6,5
1,0,-12110.490000000002,0.0,0.994009,-7810.560000000001,0.8,0.16666666666666666,0,6,5,3,5,6,5
2,0,-3531.31,2135.537932219329,0.991026973,-6384.143333333334,0.8333333333333334,0.06666666666666667,0,5,5,9,5,4,2
3,0,8241.8,2075.216552734375,0.988053892081,-2727.657500000001,0.7333333333333333,0.16666666666666666,0,8,4,4,2,7,5
4,0,-10656.820000000003,2216.7228108723957,0.985089730404757,-4313.490000000002,0.8,0.3,0,6,5,4,3,3,9
5,0,-15042.779999999997,2235.177421061198,0.9821344612135428,-6101.705000000001,0.8333333333333334,0.13333333333333333,0,5,7,4,5,5,4
6,0,-6846.939999999997,2128.6858642578127,0.9791880578299021,-6208.167142857143,0.8333333333333334,0.13333333333333333,0,5,5,10,5,1,4
7,0,-11043.070000000002,2091.809847005208,0.9762504936564125,-6812.530000000001,0.8333333333333334,0.26666666666666666,0,5,5,4,2,6,8
8,0,-10939.199999999997,2061.6433675130206,0.9733217421754432,-7271.048888888889,0.8333333333333334,0.16666666666666666,0,5,6,6,5,3,5
9,0,3487.309999999999,1958.7847330729167,0.9704017769489168,-6195.213000000001,0.8666666666666667,0.2,0,4,8,5,4,3,6
10,0,-72.62999999999988,1849.5303588867187,0.9674905716180701,-5638.614545454546,0.8666666666666667,0.16666666666666666,0,4,9,4,5,3,5
11,0,-7480.299999999999,1964.2054646809895,0.9645880999032158,-5792.088333333333,0.8666666666666667,0.23333333333333334,0,4,4,3,6,6,7
12,0,3594.1900000000014,1902.2531778971354,0.9616943356035061,-5070.066923076923,0.8666666666666667,0.2,0,4,5,7,2,6,6
13,0,-10151.22,1941.338505045573,0.9588092525966956,-5433.006428571428,0.7666666666666667,0.13333333333333333,0,7,4,5,7,3,4
14,0,-18834.84,1856.9069661458334,0.9559328248389055,-6326.4619999999995,0.9,0.26666666666666666,0,3,5,2,6,6,8
15,0,-8991.95,1850.551171875,0.9530650263643888,-6493.054999999999,0.8333333333333334,0.16666666666666666,0,5,4,6,5,5,5
16,0,-8781.459999999997,1737.0779052734374,0.9502058312852957,-6627.667058823528,0.8333333333333334,0.3333333333333333,0,5,2,3,6,4,10
17,0,-383.05000000000064,1797.938838704427,0.9473552137914398,-6280.743888888888,0.9,0.36666666666666664,0,3,6,3,4,3,11
18,0,-5444.89,1778.8446695963542,0.9445131481500655,-6236.751578947367,0.8,0.13333333333333333,0,6,3,4,9,4,4
19,0,-13410.010000000002,1793.3064127604166,0.9416796087056153,-6595.414499999999,0.7333333333333333,0.2,0,8,4,4,6,2,6
20,0,-7649.769999999998,1935.8966796875,0.9388545698794984,-6645.621904761903,0.7333333333333333,0.13333333333333333,0,8,5,8,4,1,4
21,0,-1930.5200000000004,1897.3829833984375,0.93603800616986,-6431.299090909089,0.7333333333333333,0.13333333333333333,0,8,8,5,2,3,4
22,0,-196.93,1730.2417561848958,0.9332298921513504,-6160.239565217389,0.8333333333333334,0.13333333333333333,0,5,7,3,7,4,4
23,0,-9395.839999999998,1753.5409871419272,0.9304302024748964,-6295.056249999999,0.7666666666666667,0.1,0,7,6,6,2,6,3
24,0,-7472.329999999999,1703.378438313802,0.9276389118674717,-6342.1471999999985,0.8333333333333334,0.1,0,5,4,7,7,4,3
25,0,-953.8200000000002,1689.5741861979166,0.9248559951318693,-6134.903846153845,0.7666666666666667,0.1,0,7,5,7,3,5,3
26,0,-4316.330000000001,1686.2881876627605,0.9220814271464737,-6067.549259259257,0.7333333333333333,0.13333333333333333,0,8,2,5,6,5,4
27,0,-10176.309999999998,1621.3012980143228,0.9193151828650342,-6214.290714285713,0.8,0.13333333333333333,0,6,4,4,4,8,4
28,0,-3704.22,1598.657568359375,0.9165572373164391,-6127.736551724136,0.7666666666666667,0.16666666666666666,0,7,5,7,2,4,5
29,0,-10446.25,1646.4882934570312,0.9138075656044898,-6271.686999999999,0.8,0.06666666666666667,0,6,7,3,3,9,2
30,0,-22061.16,1636.2717692057292,0.9110661429076764,-6890.038,0.8,0.16666666666666666,0,6,7,2,5,5,5
31,0,-3037.3999999999996,1573.1393513997396,0.9083329444789534,-6587.6016666666665,0.7333333333333333,0.03333333333333333,0,8,7,2,7,5,1
32,0,-782.7900000000002,1575.435235595703,0.9056079456455165,-6495.984333333333,0.8,0.16666666666666666,0,6,4,3,6,6,5
33,0,-16028.78,1630.4374715169272,0.90289112180858,-7305.0036666666665,0.7666666666666667,0.16666666666666666,0,7,3,4,8,3,5
34,0,-8292.749999999998,1665.6245564778646,0.9001824484431542,-7226.2013333333325,0.7333333333333333,0.1,0,8,6,3,1,9,3
35,0,2439.31,1640.5692220052083,0.8974819010978248,-6643.465,0.8333333333333334,0.13333333333333333,0,5,3,5,5,8,4
36,0,-10015.9,1591.9157267252604,0.8947894553945313,-6749.096999999999,0.7666666666666667,0.2,0,7,5,4,4,4,6
37,0,1021.3999999999995,1728.8456420898438,0.8921050870283477,-6346.948,0.7333333333333333,0.16666666666666666,0,8,3,3,5,6,5
38,0,-5189.580000000001,1535.7262084960937,0.8894287717672626,-6155.294,0.7666666666666667,0.13333333333333333,0,7,8,5,3,3,4
39,0,-5530.610000000001,1568.91298828125,0.8867604854519608,-6455.891333333333,0.7333333333333333,0.1,0,8,7,3,4,5,3
40,0,1072.150000000001,1569.7376586914063,0.884100203995605,-6417.732,0.9,0.23333333333333334,0,3,6,7,6,1,7
41,0,-162.53999999999962,1655.1838826497396,0.8814479033836181,-6173.806666666667,0.9,0.4,0,3,2,4,5,4,12
42,0,739.1999999999987,1556.9473266601562,0.8788035596734672,-6268.973,0.7333333333333333,0.23333333333333334,0,8,6,5,2,2,7
43,0,-7164.72,1520.7161661783855,0.8761671489944468,-6169.422999999999,0.7333333333333333,0.13333333333333333,0,8,4,2,5,7,4
44,0,-3651.09,1586.900614420573,0.8735386475474635,-5663.298,0.7666666666666667,0.13333333333333333,0,7,5,5,7,2,4
45,0,-9488.350000000002,1597.010302734375,0.8709180316048211,-5679.844666666667,0.8666666666666667,0.3,0,4,3,4,5,5,9
46,0,-8228.620000000004,1497.967041015625,0.8683052775100066,-5661.416666666667,0.8333333333333334,0.26666666666666666,0,5,2,5,5,5,8
47,0,-4305.0999999999985,1519.9827433268229,0.8657003616774767,-5792.151666666667,0.8,0.23333333333333334,0,6,3,6,4,4,7
48,0,-7349.129999999999,1607.1628011067708,0.8631032605924442,-5855.626333333334,0.8666666666666667,0.16666666666666666,0,4,3,9,5,4,5
49,0,-4791.72,1508.0496622721355,0.860513950810667,-5568.35,0.7,0.23333333333333334,0,9,7,0,3,4,7
50,0,-769.5500000000002,1555.3303629557292,0.857932408958235,-5339.009333333333,0.8,0.2,0,6,4,6,5,3,6
51,0,-8539.43,1579.190028889974,0.8553586117313603,-5559.306333333333,0.8,0.2,0,6,5,4,5,4,6
52,0,8741.740000000003,1663.8331380208333,0.8527925358961662,-5261.350666666667,0.7666666666666667,0.26666666666666666,0,7,2,2,5,6,8
53,0,-8455.199999999999,1648.3996459960938,0.8502341582884777,-5229.996,0.8666666666666667,0.23333333333333334,0,4,6,7,1,5,7
54,0,6990.129999999999,1686.9921223958333,0.8476834558136123,-4747.914000000001,0.7666666666666667,0.16666666666666666,0,7,5,4,3,6,5
55,0,-6578.510000000002,1680.809708658854,0.8451404054461714,-4935.403666666667,0.9,0.26666666666666666,0,3,4,5,3,7,8
56,0,-14463.209999999997,1760.606758626302,0.8426049842298329,-5273.633000000001,0.8333333333333334,0.23333333333333334,0,5,3,8,4,3,7
57,0,-1341.0099999999993,1582.3816528320312,0.8400771692771434,-4979.1230000000005,0.7666666666666667,0.16666666666666666,0,7,5,8,1,4,5
58,0,-4689.16,1793.466064453125,0.837556937769312,-5011.954333333333,0.8,0.23333333333333334,0,6,6,3,2,6,7
59,0,3610.4700000000003,1696.9741658528646,0.835044266956004,-4543.397,0.6333333333333333,0.16666666666666666,0,11,4,4,1,5,5
60,0,-4916.76,1630.4935221354167,0.8325391341551359,-3971.9169999999995,0.8,0.2,0,6,2,3,6,7,6
61,0,-6200.840000000002,1746.6448771158855,0.8300415167526705,-4077.3649999999993,0.7,0.03333333333333333,0,9,3,7,3,7,1
62,0,2548.7700000000004,1703.8119181315103,0.8275513922024125,-3966.3129999999996,0.7666666666666667,0.23333333333333334,0,7,2,1,8,5,7
63,0,7296.850000000002,1657.2651204427084,0.8250687380258053,-3188.7919999999995,0.9333333333333333,0.3,0,2,6,2,4,7,9
64,0,-984.9800000000002,1659.603377278646,0.8225935318117279,-2945.199666666666,0.7666666666666667,0.13333333333333333,0,7,4,6,4,5,4
65,0,-3556.26,1739.840205891927,0.8201257512162927,-3145.0519999999988,0.8,0.16666666666666666,0,6,3,7,6,3,5
66,0,3263.1400000000003,1715.0442993164063,0.8176653739626438,-2702.417333333333,0.7333333333333333,0.26666666666666666,0,8,2,2,5,5,8
67,0,-1525.54,1703.3932250976563,0.8152123778407558,-2787.3153333333325,0.8666666666666667,0.3333333333333333,0,4,3,3,5,5,10
68,0,-5011.3,1761.5256795247396,0.8127667407072335,-2781.3726666666657,0.8666666666666667,0.3,0,4,6,4,3,4,9
69,0,-1223.04,1949.819474283854,0.8103284404851119,-2637.7869999999994,0.7666666666666667,0.3,0,7,3,6,2,3,9
70,0,-4209.67,1982.0939290364583,0.8078974551636565,-2813.8476666666666,0.8333333333333334,0.3333333333333333,0,5,3,2,6,4,10
71,0,5151.92,2049.978796386719,0.8054737627981655,-2636.699,0.8666666666666667,0.3333333333333333,0,4,2,5,1,8,10
72,0,1959.7599999999998,2039.213712565104,0.803057341509771,-2596.0136666666667,0.8,0.23333333333333334,0,6,3,6,4,4,7
73,0,3311.03,1988.9249348958333,0.8006481694852418,-2246.822,0.7333333333333333,0.2,0,8,4,5,3,4,6
74,0,13577.130000000003,2013.5462524414063,0.798246224976786,-1672.548,0.8333333333333334,0.4,1,5,2,4,5,2,12
75,0,1337.3299999999997,2015.0751139322917,0.7958514863018556,-1311.6919999999996,0.6333333333333333,0.13333333333333333,0,11,0,7,5,3,4
76,0,-5632.130000000001,2062.52333984375,0.79346393184295,-1225.142333333333,0.8666666666666667,0.23333333333333334,0,4,7,4,6,2,7
77,0,-30.600000000000136,2099.5350423177083,0.7910835400474212,-1082.6589999999997,0.8,0.23333333333333334,0,6,3,2,6,6,7
78,0,-8690.42,1956.0306396484375,0.7887102894272789,-1127.3686666666663,0.8,0.16666666666666666,0,6,7,6,4,2,5
79,0,12167.29,1974.3858927408853,0.7863441585589971,-562.0683333333329,0.8333333333333334,0.3333333333333333,0,5,5,2,5,3,10
80,0,-15128.710000000001,1961.3967000325522,0.78398512608332,-1040.7069999999994,0.6,0.1,0,12,4,3,5,3,3
81,0,6937.770000000002,1936.9245076497396,0.7816331707050701,-524.800333333333,0.9333333333333333,0.43333333333333335,0,2,5,2,2,6,13
82,0,3805.740000000003,1871.1507771809895,0.7792882711929549,-689.3336666666661,0.8,0.16666666666666666,0,6,4,4,8,3,5
83,0,-12833.49,2003.415478515625,0.776950406379376,-835.2766666666665,0.7333333333333333,0.3,0,8,2,2,2,7,9
84,0,-5802.510000000001,2011.2905639648438,0.7746195551602378,-1261.6979999999999,0.7333333333333333,0.3333333333333333,0,8,2,5,1,4,10
85,0,1021.1999999999994,2305.1651977539063,0.7722956964947572,-1008.374333333333,0.7,0.4,0,9,5,1,2,1,12
86,0,-9886.68,2359.0217081705728,0.7699788094052729,-855.8233333333333,0.8666666666666667,0.3,0,4,7,4,4,2,9
87,0,4062.540000000001,2338.9236775716145,0.767668872977057,-675.7049999999998,0.7666666666666667,0.2,0,7,4,4,3,6,6
88,0,5424.130000000001,2381.223758951823,0.7653658663581259,-338.595333333333,0.8666666666666667,0.36666666666666664,0,4,4,6,2,3,11
89,0,-11417.37,2242.473954264323,0.7630697687590515,-839.5233333333332,0.8,0.23333333333333334,0,6,6,6,4,1,7
90,0,-2230.070000000003,2403.779117838542,0.7607805594527743,-749.967,0.9333333333333333,0.3,0,2,3,10,4,2,9
91,0,-4672.369999999999,2418.3455525716145,0.7584982177744161,-699.0179999999998,0.7666666666666667,0.26666666666666666,0,7,6,1,3,5,8
92,0,-4971.650000000001,2307.812626139323,0.7562227231210928,-949.6986666666664,0.7666666666666667,0.3,0,7,5,5,2,2,9
93,0,-298.6099999999997,2293.0732259114584,0.7539540549517295,-1202.880666666667,0.8,0.16666666666666666,0,6,8,5,2,4,5
94,0,-9048.99,2289.2120361328125,0.7516921927868743,-1471.681,0.8666666666666667,0.3,0,4,3,5,6,3,9
95,0,-4844.36,2295.8432739257814,0.7494371162085136,-1514.6176666666665,0.7,0.1,0,9,3,6,7,2,3
96,0,2775.4100000000003,2388.09169921875,0.747188804859888,-1530.8753333333332,0.7,0.16666666666666666,0,9,4,2,7,3,5
97,0,3165.7200000000003,2324.7346354166666,0.7449472384453084,-1374.4999999999998,0.7666666666666667,0.26666666666666666,0,7,4,3,3,5,8
98,0,142.8700000000007,2266.0464314778646,0.7427123967299725,-1202.6943333333331,0.7666666666666667,0.3333333333333333,0,7,5,1,2,5,10
99,0,-13270.150000000001,2367.4586669921873,0.7404842595397826,-1604.2646666666662,0.7,0.23333333333333334,0,9,3,1,5,5,7
100,0,-13684.089999999998,2295.3832763671876,0.7382628067611632,-1920.078666666666,0.7666666666666667,0.36666666666666664,0,7,6,4,1,1,11
101,0,-1546.789999999999,2394.2580810546874,0.7360480183408797,-2143.3689999999997,0.8,0.23333333333333334,0,6,5,7,2,3,7
102,0,15271.59,2485.3772705078127,0.7338398742858571,-1699.641333333333,0.8666666666666667,0.4,0,4,1,8,0,5,12
103,0,4047.379999999998,2405.2817342122394,0.7316383546629995,-1675.0963333333332,0.8,0.3333333333333333,0,6,4,2,5,3,10
104,0,-9981.92,2471.9519002278644,0.7294434395990105,-2460.3979999999997,0.6333333333333333,0.13333333333333333,0,11,6,4,3,2,4
105,0,8706.799999999997,2509.761063639323,0.7272551092802134,-2214.7490000000003,0.7333333333333333,0.23333333333333334,0,8,3,3,5,4,7
106,0,-9007.640000000001,2374.415104166667,0.7250733439523728,-2327.2660000000005,0.6333333333333333,0.2,0,11,1,3,8,1,6
107,0,882.4899999999999,2557.552034505208,0.7228981239205157,-2296.829666666667,0.8,0.3333333333333333,0,6,0,4,9,1,10
108,0,-6198.369999999999,2482.913203938802,0.7207294295487541,-2213.7613333333334,0.6,0.13333333333333333,0,12,4,5,4,1,4
109,0,-11623.769999999997,2418.922147623698,0.7185672412601078,-3006.7966666666666,0.8666666666666667,0.16666666666666666,0,4,3,4,6,8,5
110,0,3137.6600000000003,2517.438509114583,0.7164115395363275,-2397.9176666666667,0.8666666666666667,0.26666666666666666,0,4,5,2,5,6,8
111,0,6084.77,2508.694551595052,0.7142623049177186,-2426.3509999999997,0.8333333333333334,0.26666666666666666,0,5,10,3,2,2,8
112,0,1992.8000000000002,2566.5049763997395,0.7121195180029655,-2486.782333333332,0.8666666666666667,0.36666666666666664,0,4,3,2,5,5,11
113,0,6294.850000000001,2524.752030436198,0.7099831594489566,-1849.1709999999994,0.7,0.26666666666666666,0,9,3,1,3,6,8
114,0,9554.850000000002,2494.7948689778646,0.7078532099706097,-1337.2590000000002,0.9,0.36666666666666664,0,3,4,7,4,1,11
115,0,-8755.749999999998,2495.1503377278646,0.7057296503406979,-1663.1573333333329,0.6666666666666666,0.2,0,10,3,5,3,3,6
116,0,15877.970000000001,2398.824434407552,0.7036124613896758,-804.3356666666666,0.9,0.6333333333333333,0,3,2,3,0,3,19
117,0,16165.819999999998,2482.201521809896,0.7015016240055068,-400.8930000000001,0.8,0.43333333333333335,0,6,0,4,1,6,13
118,0,1026.4499999999994,2509.006237792969,0.6993971191334902,-547.4823333333335,0.7333333333333333,0.5,0,8,0,1,2,4,15
119,0,6500.64,2677.5032633463543,0.6972989277760897,49.78466666666697,0.6,0.2,1,12,5,2,1,4,6
120,0,19925.989999999998,2631.1312581380207,0.6952070309927615,788.3199999999999,0.7666666666666667,0.4,0,7,3,4,2,2,12
121,0,14620.969999999996,2534.6939453125,0.6931214098997832,1431.4313333333334,0.7333333333333333,0.26666666666666666,0,8,6,4,3,1,8
122,0,3792.5800000000004,2550.2564453125,0.6910420456700839,1723.5723333333333,0.6,0.3333333333333333,0,12,4,3,1,0,10
123,0,-6337.519999999999,2698.665494791667,0.6889689195330736,1522.2753333333335,0.7333333333333333,0.3333333333333333,0,8,2,3,3,4,10
124,0,-601.0700000000003,2740.3519694010415,0.6869020127744744,1803.8726666666666,0.8666666666666667,0.4,0,4,5,3,4,2,12
125,0,-4771.979999999998,2652.5772705078125,0.684841306736151,1806.2853333333333,0.7333333333333333,0.2,0,8,4,4,2,6,6
126,0,4102.710000000001,2636.058211263021,0.6827867828159425,1850.5286666666666,0.8333333333333334,0.4,0,5,5,2,3,3,12
127,0,6358.560000000002,2636.359346516927,0.6807384224674947,1956.9566666666665,0.7333333333333333,0.3333333333333333,0,8,2,3,3,4,10
128,0,16267.41,2572.514786783854,0.6786962072000923,2494.4413333333337,0.8333333333333334,0.36666666666666664,0,5,5,3,5,1,11
129,0,8855.13,2700.292447916667,0.676660118578492,3231.9506666666666,0.8,0.36666666666666664,0,6,4,3,3,3,11
130,0,-51.13000000000068,2607.1102945963544,0.6746301382227565,3686.382666666667,0.6333333333333333,0.2,0,11,3,6,1,3,6
131,0,-3703.8099999999995,2591.406746419271,0.6726062478080883,3614.4820000000004,0.7333333333333333,0.2,0,8,6,3,4,3,6
132,0,-497.84999999999764,2569.6495686848957,0.6705884290646641,3088.8340000000007,0.7333333333333333,0.3,0,8,4,4,2,3,9
133,0,-5067.57,2622.6098063151044,0.66857666377747,2785.0023333333334,0.8,0.26666666666666666,0,6,3,5,5,3,8
134,0,5398.4299999999985,2602.258064778646,0.6665709337861376,3297.680666666667,0.7666666666666667,0.23333333333333334,0,7,4,2,7,3,7
135,0,-5448.970000000001,2765.766853841146,0.6645712209847792,2825.8216666666676,0.7333333333333333,0.3,0,8,3,2,1,7,9
136,0,-956.7999999999995,2620.494490559896,0.6625775073218249,3094.183,0.8,0.4,0,6,3,3,4,2,12
137,0,9241.800000000001,2611.870882161458,0.6605897747998594,3372.8266666666673,0.7,0.3,0,9,6,3,1,2,9
138,0,2697.65,2605.673136393229,0.6586080054754598,3669.360666666666,0.7333333333333333,0.36666666666666664,0,8,4,3,4,0,11
139,0,5334.74,2692.5326578776044,0.6566321814590335,4234.644333333334,0.7,0.36666666666666664,0,9,2,5,3,0,11
140,0,-5926.56,2634.569930013021,0.6546622849146564,3932.5036666666665,0.7333333333333333,0.4,0,8,4,4,1,1,12
141,0,-2103.9799999999987,2634.7318603515623,0.6526982980599124,3659.545333333334,0.8,0.3,0,6,2,3,8,2,9
142,0,2699.8,2504.9420491536457,0.6507402031657327,3683.1120000000005,0.8666666666666667,0.23333333333333334,0,4,7,4,2,6,7
143,0,-4572.95,2644.8154337565106,0.6487879825562355,3320.852,0.6666666666666666,0.3333333333333333,0,10,4,2,2,2,10
144,0,5642.000000000001,2544.0702555338544,0.6468416186085668,3190.4236666666675,0.8,0.2,0,6,3,6,6,3,6
145,0,2809.9900000000007,2575.2748209635415,0.6449010937527411,3575.9483333333333,0.7333333333333333,0.36666666666666664,0,8,4,2,5,0,11
146,0,-3963.1699999999983,2606.016105143229,0.6429663904714829,2914.577,0.8,0.3,0,6,2,3,7,3,9
147,0,-8237.960000000001,2498.37353515625,0.6410374913000684,2101.1176666666665,0.7,0.26666666666666666,0,9,4,3,2,4,8
148,0,8286.07,2570.9096435546876,0.6391143788261682,2343.1050000000005,0.7666666666666667,0.4,0,7,2,3,3,3,12
149,0,-4334.670000000001,2583.887272135417,0.6371970356896897,1981.9279999999999,0.6333333333333333,0.3,0,11,1,0,2,7,9
150,0,-7695.880000000003,2453.7302856445312,0.6352854445826206,1061.1989999999998,0.5666666666666667,0.26666666666666666,0,13,3,5,1,0,8
151,0,10927.589999999997,2500.1997680664062,0.6333795882488727,938.0863333333334,0.7666666666666667,0.3333333333333333,0,7,4,4,3,2,10
152,0,6539.02,2727.9148111979166,0.6314794494841262,1029.6343333333334,0.7,0.4666666666666667,0,9,3,2,1,1,14
153,0,7176.240000000002,2599.2993001302084,0.6295850111356738,1480.0930000000003,0.5666666666666667,0.36666666666666664,0,13,1,1,2,2,11
154,0,1319.9799999999996,2658.083390299479,0.6276962561022668,1544.128,0.7333333333333333,0.3333333333333333,0,8,2,3,3,4,10
155,0,-1423.62,2692.6950846354166,0.62581316733396,1655.7399999999996,0.7666666666666667,0.3333333333333333,0,7,2,4,4,3,10
156,0,-10556.599999999993,2612.514469401042,0.623935727831958,1167.0963333333336,0.8333333333333334,0.5666666666666667,0,5,3,1,4,0,17
157,0,-11276.15,2623.7206298828123,0.6220639206484622,579.2726666666664,0.7,0.3,0,9,1,4,5,2,9
158,0,-1729.5399999999993,2681.1405436197915,0.6201977288865168,-20.625666666666387,0.6666666666666666,0.3333333333333333,0,10,2,3,4,1,10
159,0,-1455.0100000000002,2573.97587890625,0.6183371356998573,-364.29699999999985,0.7333333333333333,0.3333333333333333,0,8,5,2,1,4,10
160,0,630.0000000000001,2596.7816162109375,0.6164821242927577,-341.5926666666664,0.6666666666666666,0.26666666666666666,0,10,4,3,1,4,8
161,0,9878.81,2636.675642903646,0.6146326779198794,111.1613333333334,0.7333333333333333,0.3333333333333333,0,8,3,2,2,5,10
162,0,-457.18000000000166,2590.2262044270833,0.6127887798861198,112.51700000000014,0.7333333333333333,0.3333333333333333,0,8,1,3,5,3,10
