episodio,seed,reward,loss,eps,avg_reward_30ep,promoveu_pct,combo_pct,combo_invalido_pdv,acao_nada,acao_desc3,acao_desc5,acao_desc7,acao_desc10,acao_combo
0,0,-17.40000000000009,0.0,0.995,-17.40000000000009,0.8666666666666667,0.23333333333333334,0,4,3,4,4,8,7
1,0,-928.4200000000003,0.0,0.990025,-472.9100000000002,0.9,0.13333333333333333,0,3,3,7,4,9,4
2,0,-534.2400000000006,365.2889675564236,0.985074875,-493.35333333333364,0.8333333333333334,0.26666666666666666,0,5,5,4,1,7,8
3,0,440.38000000000005,375.19190775553386,0.9801495006250001,-259.9200000000002,0.8666666666666667,0.26666666666666666,1,4,2,5,4,7,8
4,0,-1254.36,373.6911254882813,0.9752487531218751,-458.80800000000016,0.8333333333333334,0.06666666666666667,0,5,8,7,5,3,2
5,0,-687.5499999999997,302.4833002726237,0.9703725093562657,-496.9316666666668,0.8666666666666667,0.3,0,4,5,6,3,3,9
6,0,-1218.24,277.80491638183594,0.9655206468094844,-599.9757142857144,0.9,0.13333333333333333,0,3,4,4,7,8,4
7,0,-2261.0900000000006,265.18445994059243,0.960693043575437,-807.6150000000002,0.8,0.03333333333333333,0,6,7,6,7,3,1
8,0,-1073.3200000000002,266.40795440673827,0.9558895783575597,-837.137777777778,0.9666666666666667,0.16666666666666666,1,1,6,7,6,5,5
9,0,70.95000000000002,271.41644287109375,0.9511101304657719,-746.3290000000002,0.8,0.03333333333333333,1,6,3,7,4,9,1
10,0,1509.5300000000007,282.67458089192706,0.946354579813443,-541.2509090909092,0.7666666666666667,0.16666666666666666,0,7,6,6,3,3,5
11,0,488.0900000000004,291.27195892333987,0.9416228069143757,-455.4725000000001,0.9,0.2,0,3,4,4,9,4,6
12,0,-567.0299999999999,280.74555053710935,0.9369146928798039,-464.0538461538462,0.9666666666666667,0.23333333333333334,0,1,4,6,3,9,7
13,0,3822.54,291.57593892415366,0.9322301194154049,-157.86857142857147,0.8666666666666667,0.4,0,4,3,3,6,2,12
14,0,428.02999999999946,286.5786697387695,0.9275689688183278,-118.80866666666675,0.7,0.26666666666666666,2,9,3,3,2,5,8
15,0,-16.230000000000054,291.3438313802083,0.9229311239742362,-112.39750000000004,0.9333333333333333,0.26666666666666666,0,2,5,5,3,7,8
16,0,-305.9,316.81908162434894,0.918316468354365,-123.78000000000004,0.7333333333333333,0.16666666666666666,0,8,4,3,5,5,5
17,0,3485.2699999999995,307.5410196940104,0.9137248860125932,76.72277777777771,0.7666666666666667,0.3,0,7,0,3,8,3,9
18,0,316.28999999999996,318.0674285888672,0.9091562615825302,89.33157894736836,0.8666666666666667,0.06666666666666667,0,4,3,3,8,10,2
19,0,-1672.8399999999997,355.12803955078124,0.9046104802746175,1.2229999999999563,0.9,0.26666666666666666,0,3,6,3,7,3,8
20,0,-188.41000000000003,330.0010080973307,0.9000874278732445,-7.8071428571429,0.8,0.16666666666666666,0,6,2,2,5,10,5
21,0,-434.4200000000001,309.6121556599935,0.8955869907338783,-27.19863636363641,1.0,0.36666666666666664,0,0,3,6,1,9,11
22,0,-384.9999999999999,327.34002787272135,0.8911090557802088,-42.755217391304384,0.9333333333333333,0.3333333333333333,1,2,4,4,7,3,10
23,0,-463.7700000000001,323.3976104736328,0.8866535105013078,-60.29750000000004,0.8666666666666667,0.26666666666666666,0,4,2,5,8,3,8
24,0,510.74000000000007,303.9703577677409,0.8822202429488013,-37.45600000000004,0.8666666666666667,0.2,0,4,6,4,5,5,6
25,0,2741.6,318.8380869547526,0.8778091417340573,69.43076923076919,0.8333333333333334,0.3333333333333333,0,5,1,5,1,8,10
26,0,-890.6,306.0157745361328,0.8734200960253871,33.87407407407403,0.8666666666666667,0.2,0,4,10,4,0,6,6
27,0,-1161.7000000000005,310.71425374348956,0.8690529955452602,-8.825000000000058,0.7333333333333333,0.13333333333333333,0,8,7,4,4,3,4
28,0,1533.8200000000004,290.6216512044271,0.8647077305675338,44.36965517241376,0.9333333333333333,0.23333333333333334,0,2,8,4,3,6,7
29,0,428.29000000000013,306.9132573445638,0.8603841919146962,57.166999999999966,0.7666666666666667,0.16666666666666666,0,7,6,4,4,4,5
30,0,-821.4199999999998,285.1337214152018,0.8560822709551227,30.366333333333312,0.8333333333333334,0.23333333333333334,1,5,7,3,5,3,7
31,0,1990.7899999999997,298.5349675496419,0.851801859600347,127.6733333333333,0.8666666666666667,0.26666666666666666,0,4,6,4,4,4,8
32,0,2955.36,296.4812266031901,0.8475428503023453,243.9933333333333,0.7666666666666667,0.3333333333333333,0,7,5,6,1,1,10
33,0,-2525.7599999999993,289.4938639322917,0.8433051360508336,145.122,0.8666666666666667,0.16666666666666666,0,4,8,5,4,4,5
34,0,-919.3999999999999,292.2396708170573,0.8390886103705794,156.28733333333338,0.7666666666666667,0.3,1,7,4,4,4,2,9
35,0,-183.13000000000008,353.25831095377606,0.8348931673187264,173.10133333333337,0.9,0.36666666666666664,0,3,4,0,7,5,11
36,0,563.5900000000001,390.90814717610675,0.8307187014821328,232.4956666666667,0.7666666666666667,0.36666666666666664,1,7,1,3,6,2,11
37,0,-1435.4900000000002,364.1980865478516,0.8265651079747222,260.0156666666668,0.9,0.16666666666666666,0,3,6,6,8,2,5
38,0,893.18,345.70289560953773,0.8224322824348486,325.56566666666674,0.8333333333333334,0.26666666666666666,0,5,1,4,7,5,8
39,0,-163.92999999999998,351.8901438395182,0.8183201210226743,317.7363333333334,0.9333333333333333,0.2,0,2,5,3,8,6,6
40,0,-1086.0899999999997,327.3947814941406,0.8142285204175609,231.21566666666664,0.8333333333333334,0.16666666666666666,0,5,6,6,5,3,5
41,0,2126.13,331.644921875,0.810157377815473,285.81699999999995,0.8666666666666667,0.5,0,4,3,5,1,2,15
42,0,319.5,344.12032318115234,0.8061065909263957,315.36800000000005,0.9666666666666667,0.4666666666666667,0,1,3,2,7,3,14
43,0,129.8200000000002,338.22930399576825,0.8020760579717637,192.27733333333336,0.8,0.16666666666666666,0,6,3,4,1,11,5
44,0,465.0000000000001,341.1695836385091,0.798065677681905,193.50966666666673,0.8333333333333334,0.4,0,5,4,4,2,3,12
45,0,1071.12,338.3064310709635,0.7940753492934954,229.7546666666667,0.7666666666666667,0.23333333333333334,0,7,3,3,7,3,7
46,0,1826.660000000001,349.0784266153971,0.7901049725470279,300.8400000000001,0.9666666666666667,0.5,1,1,2,6,4,2,15
47,0,-1161.2100000000003,357.4743133544922,0.7861544476842928,145.95733333333342,0.8,0.2,0,6,9,3,5,1,6
48,0,-905.7499999999998,344.4436828613281,0.7822236754458713,105.22266666666677,0.9666666666666667,0.3333333333333333,2,1,6,4,5,4,10
49,0,350.41,342.9937998453776,0.778312557068642,172.66433333333342,0.7,0.26666666666666666,0,9,2,6,1,4,8
50,0,1091.81,329.88551839192706,0.7744209942832988,215.3383333333334,0.8666666666666667,0.26666666666666666,0,4,4,6,5,3,8
51,0,1963.7199999999998,348.87412923177084,0.7705488893118823,295.2763333333334,0.9666666666666667,0.3333333333333333,1,1,6,4,5,4,10
52,0,-1850.0400000000002,446.70298970540364,0.7666961448653229,246.44166666666675,0.8666666666666667,0.4,0,4,8,1,2,3,12
53,0,-765.4199999999998,407.03749593098956,0.7628626641409962,236.3866666666667,0.8333333333333334,0.3333333333333333,0,5,3,3,7,2,10
54,0,160.0799999999998,404.60992736816405,0.7590483508202912,224.69800000000004,0.8333333333333334,0.26666666666666666,0,5,6,4,4,3,8
55,0,872.08,392.8543009440104,0.7552531090661897,162.38066666666677,0.7666666666666667,0.3,0,7,6,1,3,4,9
56,0,996.0799999999999,383.6941182454427,0.7514768435208588,225.27000000000004,0.8,0.4666666666666667,0,6,2,5,1,2,14
