episodio,seed,reward,loss,eps,avg_reward_30ep,promoveu_pct,combo_pct,combo_invalido_pdv,acao_nada,acao_desc3,acao_desc5,acao_desc7,acao_desc10,acao_combo
0,0,4395.35,0.0,0.997,4395.35,0.8333333333333334,0.23333333333333334,0,5,2,5,5,6,7
1,0,455.5900000000001,0.0,0.994009,2425.4700000000003,0.8666666666666667,0.13333333333333333,0,4,5,6,6,5,4
2,0,1643.85,753.2152348271122,0.991026973,2164.9300000000003,0.9,0.1,0,3,7,5,6,6,3
3,0,5605.790000000001,745.7266235351562,0.988053892081,3025.1450000000004,0.8333333333333334,0.13333333333333333,0,5,10,4,3,4,4
4,0,3776.1799999999994,747.7213806152344,0.985089730404757,3175.3520000000003,0.8,0.16666666666666666,0,6,5,2,4,8,5
5,0,2306.6599999999985,746.6997904459636,0.9821344612135428,3030.57,0.8333333333333334,0.13333333333333333,0,5,4,2,7,8,4
6,0,1493.5800000000002,676.7519297281901,0.9791880578299021,2811.0000000000005,0.7333333333333333,0.1,0,8,4,4,4,7,3
7,0,4462.31,634.5138112386068,0.9762504936564125,3017.41375,0.8,0.23333333333333334,0,6,5,4,4,4,7
8,0,5005.289999999999,637.435605875651,0.9733217421754432,3238.288888888889,0.7,0.13333333333333333,0,9,6,3,3,5,4
9,0,3314.5599999999995,668.2712076822917,0.9704017769489168,3245.9159999999997,0.8666666666666667,0.06666666666666667,0,4,5,3,10,6,2
10,0,5202.910000000001,654.4906860351563,0.9674905716180701,3423.8245454545454,0.8666666666666667,0.16666666666666666,0,4,4,5,5,7,5
11,0,5428.34,672.6251403808594,0.9645880999032158,3590.8675000000003,0.8333333333333334,0.2,0,5,6,3,5,5,6
12,0,4217.61,662.2488433837891,0.9616943356035061,3639.078461538462,0.9,0.16666666666666666,0,3,8,7,3,4,5
13,0,8313.179999999998,672.6557545979817,0.9588092525966956,3972.9428571428575,0.6333333333333333,0.16666666666666666,0,11,1,4,8,1,5
14,0,2385.38,669.940439860026,0.9559328248389055,3867.1053333333334,0.8333333333333334,0.16666666666666666,0,5,4,4,6,6,5
15,0,1646.9699999999998,666.2196634928385,0.9530650263643888,3728.346875,0.7,0.13333333333333333,0,9,6,6,0,5,4
16,0,4946.539999999998,652.316616821289,0.9502058312852957,3800.0052941176473,0.8666666666666667,0.3,0,4,6,4,3,4,9
17,0,6405.219999999999,672.8215291341146,0.9473552137914398,3944.7394444444444,0.9333333333333333,0.2,0,2,6,6,6,4,6
18,0,3132.880000000002,828.9147420247396,0.9445131481500655,3902.01,0.8333333333333334,0.1,0,5,8,5,4,5,3
