episodio,seed,reward,loss,eps,avg_reward_30ep,promoveu_pct,combo_pct,combo_invalido_pdv,acao_nada,acao_desc3,acao_desc5,acao_desc7,acao_desc10,acao_combo
0,0,-1348.4099999999999,0.0,0.995,-1348.4099999999999,0.7666666666666667,0.16666666666666666,0,7,3,6,5,4,5
1,0,-2103.8900000000003,0.0,0.990025,-1726.15,0.7666666666666667,0.1,0,7,6,5,5,4,3
2,0,-67.26000000000067,356.0276455349392,0.985074875,-1173.186666666667,0.9,0.36666666666666664,0,3,6,3,1,6,11
3,0,1412.8899999999999,400.119292195638,0.9801495006250001,-526.6675000000002,0.8666666666666667,0.16666666666666666,0,4,4,5,6,6,5
4,0,1445.7900000000002,436.8974294026693,0.9752487531218751,-132.17600000000016,0.8333333333333334,0.13333333333333333,0,5,3,7,6,5,4
5,0,-1709.3799999999999,408.07964375813805,0.9703725093562657,-395.04333333333346,0.7666666666666667,0.2,1,7,5,2,4,6,6
6,0,303.82999999999976,403.39104715983075,0.9655206468094844,-295.20428571428585,0.8333333333333334,0.16666666666666666,0,5,5,5,4,6,5
7,0,-2925.38,388.36420084635415,0.960693043575437,-623.9762500000002,0.8333333333333334,0.16666666666666666,1,5,10,3,6,1,5
8,0,-343.36,366.4013860066732,0.9558895783575597,-592.7966666666667,0.7666666666666667,0.1,0,7,2,8,9,1,3
9,0,2091.6,383.75506998697915,0.9511101304657719,-324.3570000000001,0.9333333333333333,0.16666666666666666,0,2,6,5,9,3,5
10,0,-672.5799999999998,364.5762990315755,0.946354579813443,-356.01363636363646,0.8333333333333334,0.16666666666666666,1,5,3,3,7,7,5
11,0,-618.5999999999999,393.2049916585286,0.9416228069143757,-377.8958333333334,0.9,0.13333333333333333,0,3,10,5,5,3,4
12,0,-1407.36,390.3928965250651,0.9369146928798039,-457.08538461538467,0.8666666666666667,0.36666666666666664,1,4,1,2,8,4,11
13,0,4553.579999999999,388.9245534261068,0.9322301194154049,-99.1807142857144,0.9,0.16666666666666666,0,3,5,8,3,6,5
14,0,305.49999999999994,382.4411285400391,0.9275689688183278,-72.2020000000001,0.9,0.23333333333333334,0,3,5,4,3,8,7
15,0,-1705.9299999999994,401.95835774739584,0.9229311239742362,-174.3100000000001,0.9666666666666667,0.16666666666666666,0,1,7,4,8,5,5
16,0,-519.3999999999996,412.66151529947916,0.918316468354365,-194.60941176470595,0.7,0.23333333333333334,1,9,3,6,4,1,7
17,0,-115.82000000000002,396.8902262369792,0.9137248860125932,-190.23222222222228,0.8,0.13333333333333333,0,6,7,12,1,0,4
18,0,1795.7500000000002,403.52545166015625,0.9091562615825302,-85.7068421052632,0.8,0.1,0,6,2,4,4,11,3
19,0,-2316.57,396.8446990966797,0.9046104802746175,-197.25000000000006,0.7333333333333333,0.13333333333333333,0,8,6,4,3,5,4
20,0,-544.89,380.5792724609375,0.9000874278732445,-213.80428571428578,0.7666666666666667,0.23333333333333334,0,7,2,6,3,5,7
21,0,461.1199999999998,399.34824727376304,0.8955869907338783,-183.12590909090915,0.8,0.2,0,6,3,8,3,4,6
22,0,-188.33,367.6384913126628,0.8911090557802088,-183.35217391304354,0.8,0.23333333333333334,0,6,3,5,4,5,7
