episodio,seed,reward,loss,eps,avg_reward_30ep,promoveu_pct,combo_pct,combo_invalido_pdv,acao_nada,acao_desc3,acao_desc5,acao_desc7,acao_desc10,acao_combo
0,0,-1887.4099999999999,0.0,0.997,-1887.4099999999999,0.8,0.1,0,6,3,5,6,7,3
1,0,-2785.2499999999995,0.0,0.994009,-2336.33,0.8,0.16666666666666666,0,6,3,8,4,4,5
2,0,-2226.9099999999994,554.2749385127315,0.991026973,-2299.8566666666666,0.9333333333333333,0.2,0,2,6,5,7,4,6
3,0,-814.16,575.0886891682943,0.988053892081,-1928.4325,0.8,0.16666666666666666,0,6,4,2,6,7,5
4,0,931.0,551.0375742594401,0.985089730404757,-1356.5459999999998,0.7666666666666667,0.2,0,7,3,4,4,6,6
5,0,-3938.2799999999997,518.8819722493489,0.9821344612135428,-1786.8349999999998,0.8,0.13333333333333333,0,6,6,5,4,5,4
6,0,1019.3700000000003,484.65696512858074,0.9791880578299021,-1385.948571428571,0.9333333333333333,0.26666666666666666,0,2,6,3,6,5,8
7,0,-3526.63,481.2727386474609,0.9762504936564125,-1653.5337499999998,0.8666666666666667,0.16666666666666666,0,4,3,6,4,8,5
8,0,-500.4699999999999,474.5148447672526,0.9733217421754432,-1525.4155555555553,0.8666666666666667,0.16666666666666666,0,4,3,6,6,6,5
9,0,2670.7100000000005,478.9681874593099,0.9704017769489168,-1105.8029999999997,0.8666666666666667,0.16666666666666666,0,4,1,4,9,7,5
10,0,-1490.8399999999992,493.02097880045574,0.9674905716180701,-1140.8063636363631,0.9666666666666667,0.16666666666666666,0,1,9,5,5,5,5
11,0,1708.5099999999998,492.6244201660156,0.9645880999032158,-903.3633333333329,0.9,0.26666666666666666,0,3,7,4,4,4,8
12,0,-517.7299999999998,517.4849812825521,0.9616943356035061,-873.6992307692303,0.9,0.2,0,3,4,6,4,7,6
13,0,3275.0,497.35102030436195,0.9588092525966956,-577.363571428571,0.8333333333333334,0.23333333333333334,0,5,6,4,4,4,7
14,0,-148.42000000000064,509.6053700764974,0.9559328248389055,-548.767333333333,0.9,0.2,0,3,6,6,5,4,6
15,0,-271.1200000000004,480.8072113037109,0.9530650263643888,-531.4143749999998,0.8666666666666667,0.23333333333333334,0,4,6,3,5,5,7
16,0,-2256.48,490.06145528157555,0.9502058312852957,-632.8888235294116,0.9,0.1,0,3,7,4,6,7,3
17,0,1600.4199999999998,480.25950113932294,0.9473552137914398,-508.81611111111096,0.9,0.16666666666666666,0,3,10,5,4,3,5
18,0,1198.52,522.8387532552083,0.9445131481500655,-418.9563157894735,0.8666666666666667,0.2,0,4,9,3,4,4,6
19,0,-3731.34,566.516288248698,0.9416796087056153,-584.5754999999998,0.8333333333333334,0.26666666666666666,0,5,3,3,6,5,8
20,0,-685.0400000000001,508.2556162516276,0.9388545698794984,-589.3595238095237,0.7666666666666667,0.2,0,7,4,5,4,4,6
21,0,545.4000000000001,519.0248423258464,0.93603800616986,-537.7795454545453,0.8666666666666667,0.26666666666666666,0,4,2,3,7,6,8
22,0,-1464.6799999999998,508.0396270751953,0.9332298921513504,-578.0795652173912,0.8333333333333334,0.26666666666666666,0,5,5,4,3,5,8
23,0,-293.4999999999999,519.3375803629557,0.9304302024748964,-566.2220833333332,0.9,0.26666666666666666,0,3,4,5,4,6,8
24,0,-2391.17,518.4752054850261,0.9276389118674717,-639.2199999999999,0.8666666666666667,0.23333333333333334,0,4,6,4,5,4,7
25,0,2464.499999999999,501.19825134277346,0.9248559951318693,-519.8461538461538,0.8666666666666667,0.13333333333333333,0,4,3,4,8,7,4
26,0,-1324.28,483.2039031982422,0.9220814271464737,-549.64,0.9333333333333333,0.3333333333333333,0,2,4,5,5,4,10
27,0,-191.06000000000012,496.52821858723956,0.9193151828650342,-536.8335714285714,0.8,0.2,0,6,2,6,4,6,6
28,0,3774.9299999999994,489.49517415364585,0.9165572373164391,-388.15206896551723,0.8666666666666667,0.2,0,4,2,7,4,7,6
29,0,-849.7000000000002,494.497157796224,0.9138075656044898,-403.53700000000003,0.7666666666666667,0.23333333333333334,0,7,3,5,5,3,7
30,0,-1532.3100000000002,522.67294921875,0.9110661429076764,-391.70033333333333,0.8,0.2,0,6,1,6,5,6,6
31,0,3917.580000000001,513.4860992431641,0.9083329444789534,-168.27266666666665,0.8333333333333334,0.2,0,5,6,2,8,3,6
32,0,3052.1,501.77344563802086,0.9056079456455165,7.694333333333286,0.7,0.3,0,9,3,2,3,4,9
33,0,-2509.5899999999997,503.5790517171224,0.90289112180858,-48.820000000000014,0.8,0.26666666666666666,0,6,3,6,3,4,8
34,0,-4139.02,467.4707000732422,0.9001824484431542,-217.8206666666667,0.8333333333333334,0.23333333333333334,0,5,4,5,6,3,7
35,0,-1861.5699999999995,551.9956766764323,0.8974819010978248,-148.59700000000007,0.9,0.23333333333333334,0,3,6,8,4,2,7
36,0,-1552.9199999999994,561.3509043375651,0.8947894553945313,-234.34000000000003,0.8666666666666667,0.3333333333333333,0,4,5,6,1,4,10
37,0,1191.5599999999997,537.9279001871745,0.8921050870283477,-77.06700000000006,0.8333333333333334,0.3333333333333333,0,5,3,4,6,2,10
38,0,-624.0600000000001,511.4365498860677,0.8894287717672626,-81.18666666666667,0.8666666666666667,0.26666666666666666,0,4,6,4,3,5,8
39,0,-410.57000000000073,487.7420959472656,0.8867604854519608,-183.89600000000007,0.7666666666666667,0.23333333333333334,0,7,6,1,7,2,7
40,0,-508.36000000000007,495.54228515625,0.884100203995605,-151.14666666666673,0.8666666666666667,0.26666666666666666,0,4,5,0,9,4,8
41,0,2229.62,508.93926493326825,0.8814479033836181,-133.77633333333344,0.8666666666666667,0.36666666666666664,0,4,2,5,4,4,11
