episodio,seed,reward,loss,eps,avg_reward_30ep,promoveu_pct,combo_pct,combo_invalido_pdv,acao_nada,acao_desc3,acao_desc5,acao_desc7,acao_desc10,acao_combo
0,0,2268.47,0.0,0.997,2268.47,0.8333333333333334,0.13333333333333333,0,5,6,9,4,2,4
1,0,2204.4700000000003,0.0,0.994009,2236.4700000000003,0.8,0.16666666666666666,0,6,6,6,3,4,5
2,0,-380.3299999999998,695.1406363028067,0.991026973,1364.2033333333336,0.7333333333333333,0.03333333333333333,0,8,3,6,3,9,1
3,0,7165.340000000001,709.1933166503907,0.988053892081,2814.4875,0.9666666666666667,0.26666666666666666,0,1,3,4,6,8,8
4,0,7709.04,761.276454671224,0.985089730404757,3793.398,0.9,0.3,0,3,7,2,3,6,9
5,0,-755.35,754.3867919921875,0.9821344612135428,3035.273333333334,0.6666666666666666,0.06666666666666667,0,10,7,3,5,3,2
6,0,2944.44,674.352958170573,0.9791880578299021,3022.297142857143,0.8666666666666667,0.13333333333333333,0,4,6,5,7,4,4
7,0,2704.9899999999993,636.9588297526042,0.9762504936564125,2982.63375,0.9,0.2,0,3,9,0,8,4,6
8,0,4096.219999999999,687.4804128011068,0.9733217421754432,3106.3655555555556,0.8,0.16666666666666666,0,6,4,4,5,6,5
9,0,3435.52,603.8757741292318,0.9704017769489168,3139.281,0.9333333333333333,0.03333333333333333,0,2,9,4,5,9,1
10,0,3798.7,680.436690266927,0.9674905716180701,3199.228181818182,0.8333333333333334,0.23333333333333334,0,5,4,8,4,2,7
11,0,1309.8499999999997,642.4258707682292,0.9645880999032158,3041.78,0.8666666666666667,0.2,1,4,7,6,4,3,6
12,0,3107.11,617.8756927490234,0.9616943356035061,3046.805384615385,0.8666666666666667,0.3,0,4,6,3,2,6,9
13,0,8117.760000000001,629.5545959472656,0.9588092525966956,3409.0164285714286,0.9333333333333333,0.2,0,2,7,5,5,5,6
14,0,-812.04,648.5886739095052,0.9559328248389055,3127.612666666667,0.8,0.06666666666666667,0,6,2,8,6,6,2
15,0,2422.8,643.9636210123698,0.9530650263643888,3083.561875,0.7333333333333333,0.2,0,8,5,2,6,3,6
16,0,3834.5199999999995,616.6189117431641,0.9502058312852957,3127.7358823529407,0.9333333333333333,0.3,1,2,7,3,4,5,9
17,0,7354.920000000001,625.574940999349,0.9473552137914398,3362.579444444444,0.7666666666666667,0.23333333333333334,0,7,7,2,5,2,7
18,0,7278.229999999997,717.0472005208334,0.9445131481500655,3568.666315789473,0.9,0.26666666666666666,0,3,3,9,2,5,8
19,0,-1388.0199999999998,1036.129307047526,0.9416796087056153,3320.8319999999994,0.8666666666666667,0.16666666666666666,0,4,4,4,7,6,5
20,0,3211.720000000001,875.403369140625,0.9388545698794984,3315.6361904761898,0.9333333333333333,0.26666666666666666,0,2,5,3,8,4,8
21,0,2180.140000000001,732.9072489420573,0.93603800616986,3264.0227272727266,0.9,0.2,0,3,7,7,2,5,6
22,0,3552.3800000000006,733.512294514974,0.9332298921513504,3276.5599999999995,0.8666666666666667,0.43333333333333335,1,4,2,3,3,5,13
23,0,-1527.84,749.7588114420573,0.9304302024748964,3076.376666666667,0.6666666666666666,0.13333333333333333,1,10,4,4,4,4,4
24,0,1141.7700000000002,707.4760437011719,0.9276389118674717,2998.9924000000005,0.7,0.26666666666666666,0,9,2,4,5,2,8
25,0,8183.190000000001,727.9286112467448,0.9248559951318693,3198.384615384616,0.9333333333333333,0.3,0,2,7,2,4,6,9
26,0,2468.38,677.966552734375,0.9220814271464737,3171.347407407408,0.7666666666666667,0.2,0,7,2,4,3,8,6
27,0,1923.6199999999994,675.5621887207031,0.9193151828650342,3126.7857142857147,0.8333333333333334,0.16666666666666666,1,5,4,5,5,6,5
28,0,5467.950000000001,665.3290537516276,0.9165572373164391,3207.5155172413797,0.9333333333333333,0.3333333333333333,0,2,3,5,7,3,10
29,0,1488.77,724.4669067382813,0.9138075656044898,3150.2240000000006,0.8666666666666667,0.2,0,4,7,4,3,6,6
30,0,7988.15,720.1530415852865,0.9110661429076764,3340.8799999999997,0.9,0.3333333333333333,0,3,7,4,3,3,10
31,0,7996.530000000001,698.4376190185546,0.9083329444789534,3533.948666666666,0.7666666666666667,0.3333333333333333,0,7,5,3,3,2,10
32,0,1577.3300000000002,711.4514668782552,0.9056079456455165,3599.2039999999993,0.8666666666666667,0.2,0,4,3,7,5,5,6
33,0,3395.4399999999996,661.8160359700521,0.90289112180858,3473.5406666666663,0.9666666666666667,0.36666666666666664,0,1,7,5,4,2,11
34,0,-1154.2799999999997,704.2144897460937,0.9001824484431542,3178.0966666666664,0.8666666666666667,0.23333333333333334,0,4,4,4,9,2,7
35,0,-54.72000000000018,863.5119201660157,0.8974819010978248,3201.4509999999996,0.7333333333333333,0.13333333333333333,0,8,5,4,5,4,4
36,0,-1240.5899999999997,800.6730977376302,0.8947894553945313,3061.9500000000003,0.8333333333333334,0.3,0,5,2,5,5,4,9
37,0,2359.21,744.0411295572917,0.8921050870283477,3050.4240000000004,0.9,0.23333333333333334,0,3,4,7,8,1,7
38,0,-965.9600000000003,692.5815592447917,0.8894287717672626,2881.684666666667,0.7666666666666667,0.16666666666666666,0,7,4,5,5,4,5
39,0,1324.6399999999999,728.5537048339844,0.8867604854519608,2811.3220000000006,0.8666666666666667,0.13333333333333333,0,4,3,3,10,6,4
40,0,6339.219999999999,671.8837768554688,0.884100203995605,2896.0060000000003,0.7666666666666667,0.3333333333333333,0,7,2,4,3,4,10
41,0,1503.59,691.2918762207031,0.8814479033836181,2902.464,0.8333333333333334,0.16666666666666666,0,5,9,2,3,6,5
42,0,1692.3600000000001,740.5284220377604,0.8788035596734672,2855.305666666667,0.8,0.23333333333333334,0,6,4,3,2,8,7
43,0,1220.54,719.1095662434896,0.8761671489944468,2625.398333333333,0.7333333333333333,0.2,0,8,5,6,3,2,6
44,0,11809.429999999998,722.7882751464844,0.8735386475474635,3046.114,0.9333333333333333,0.43333333333333335,0,2,5,3,4,3,13
45,0,2870.5799999999995,680.95107421875,0.8709180316048211,3061.04,0.9,0.2,0,3,8,4,4,5,6
46,0,4028.9799999999987,682.3373809814453,0.8683052775100066,3067.5219999999995,0.8666666666666667,0.2,0,4,6,4,4,6,6
47,0,1755.7399999999998,682.1251078287761,0.8657003616774767,2880.8826666666664,0.9333333333333333,0.36666666666666664,1,2,5,4,4,4,11
48,0,444.63,680.7601247151692,0.8631032605924442,2653.096,0.8666666666666667,0.13333333333333333,1,4,6,4,4,8,4
49,0,2414.570000000001,643.6678202311198,0.860513950810667,2779.8490000000006,0.8333333333333334,0.3333333333333333,0,5,6,3,2,4,10
50,0,3089.3499999999995,709.517919921875,0.857932408958235,2775.770000000001,0.7333333333333333,0.23333333333333334,0,8,4,3,3,5,7
51,0,3872.2,703.1675272623698,0.8553586117313603,2832.1720000000005,0.7333333333333333,0.26666666666666666,0,8,10,0,2,2,8
52,0,828.49,845.3688944498698,0.8527925358961662,2741.3756666666673,0.8666666666666667,0.3,0,4,5,5,5,2,9
53,0,5988.66,759.5152018229167,0.8502341582884777,2991.9256666666674,0.9333333333333333,0.36666666666666664,0,2,3,5,2,7,11
