episodio,seed,reward,loss,eps,avg_reward_30ep,promoveu_pct,combo_pct,combo_invalido_pdv,acao_nada,acao_desc3,acao_desc5,acao_desc7,acao_desc10,acao_combo
0,0,3413.21,0.0,0.997,3413.21,0.8666666666666667,0.26666666666666666,0,4,4,8,3,3,8
1,0,-2083.28,0.0,0.994009,664.9649999999999,0.8,0.16666666666666666,0,6,4,4,6,5,5
2,0,869.1299999999998,553.79817143193,0.991026973,733.0199999999999,0.8,0.16666666666666666,0,6,4,5,4,6,5
3,0,423.7600000000002,579.9944559733073,0.988053892081,655.7049999999999,0.8333333333333334,0.2,1,5,3,9,3,4,6
4,0,263.72000000000014,556.9873830159505,0.985089730404757,577.308,0.8666666666666667,0.13333333333333333,0,4,6,7,4,5,4
5,0,-663.7199999999999,470.11382446289065,0.9821344612135428,370.47,0.8,0.16666666666666666,0,6,4,6,3,6,5
6,0,-1107.2000000000005,450.94000854492185,0.9791880578299021,159.37428571428566,0.8333333333333334,0.06666666666666667,0,5,5,6,7,5,2
7,0,-517.9199999999998,420.3556076049805,0.9762504936564125,74.71249999999995,0.7666666666666667,0.1,0,7,4,8,6,2,3
8,0,2693.82,408.1803919474284,0.9733217421754432,365.7244444444444,0.9666666666666667,0.3,1,1,4,6,3,7,9
9,0,2014.8500000000004,446.4408843994141,0.9704017769489168,530.637,0.8666666666666667,0.2,0,4,7,1,5,7,6
10,0,-1365.6199999999994,434.6821756998698,0.9674905716180701,358.25000000000006,0.8666666666666667,0.06666666666666667,0,4,4,8,9,3,2
11,0,1609.3999999999999,399.36769816080727,0.9645880999032158,462.51250000000005,0.8666666666666667,0.06666666666666667,0,4,5,7,5,7,2
12,0,-518.9600000000004,398.39942932128906,0.9616943356035061,387.0146153846154,0.8333333333333334,0.13333333333333333,0,5,4,4,6,7,4
13,0,7458.830000000001,462.6380940755208,0.9588092525966956,892.1442857142857,0.8666666666666667,0.3,0,4,5,4,2,6,9
14,0,815.8000000000002,464.5666086832682,0.9559328248389055,887.0546666666667,0.8333333333333334,0.13333333333333333,0,5,4,11,4,2,4
15,0,964.2100000000003,418.70127868652344,0.9530650263643888,891.8768750000002,0.8333333333333334,0.26666666666666666,0,5,4,4,3,6,8
16,0,-552.6799999999996,466.39527791341146,0.9502058312852957,806.9029411764707,0.8666666666666667,0.16666666666666666,0,4,7,2,4,8,5
17,0,952.4000000000001,439.36016845703125,0.9473552137914398,814.9861111111112,0.8666666666666667,0.23333333333333334,0,4,3,7,4,5,7
18,0,3828.7999999999993,472.7193918863932,0.9445131481500655,973.6078947368422,0.8666666666666667,0.2,0,4,5,4,8,3,6
19,0,-3896.7899999999995,512.9036488850911,0.9416796087056153,730.0880000000002,0.9,0.1,0,3,7,8,7,2,3
20,0,1134.8899999999999,469.7918212890625,0.9388545698794984,749.3642857142859,0.9,0.26666666666666666,0,3,4,4,4,7,8
21,0,3111.7400000000002,478.5907430013021,0.93603800616986,856.7450000000001,0.9,0.36666666666666664,0,3,4,2,5,5,11
22,0,1035.68,499.3366404215495,0.9332298921513504,864.5247826086958,0.9,0.26666666666666666,1,3,4,2,5,8,8
23,0,-216.35000000000002,487.3054229736328,0.9304302024748964,819.4883333333333,0.8666666666666667,0.3333333333333333,0,4,0,6,6,4,10
24,0,-2281.76,487.33904418945315,0.9276389118674717,695.4384,0.8333333333333334,0.23333333333333334,0,5,4,6,6,2,7
25,0,2860.709999999999,478.7750701904297,0.9248559951318693,778.7180769230769,0.9333333333333333,0.3333333333333333,0,2,6,5,2,5,10
26,0,-1711.6800000000003,422.73890584309896,0.9220814271464737,686.4811111111111,0.8666666666666667,0.13333333333333333,0,4,8,5,5,4,4
27,0,-502.9700000000007,433.38376668294273,0.9193151828650342,644.0007142857141,0.8333333333333334,0.26666666666666666,0,5,7,2,3,5,8
28,0,2579.4500000000003,427.4375295003255,0.9165572373164391,710.7403448275861,0.8333333333333334,0.26666666666666666,0,5,7,1,5,4,8
29,0,596.2900000000002,415.3609578450521,0.9138075656044898,706.9253333333332,0.9,0.26666666666666666,1,3,3,3,7,6,8
30,0,2121.9500000000003,438.29193216959635,0.9110661429076764,663.8833333333333,0.8,0.26666666666666666,0,6,3,2,4,7,8
31,0,7085.499999999999,442.6556070963542,0.9083329444789534,969.5093333333333,0.8666666666666667,0.13333333333333333,0,4,6,3,4,9,4
32,0,247.56,419.3295522054037,0.9056079456455165,948.7903333333335,0.7333333333333333,0.16666666666666666,0,8,4,4,6,3,5
33,0,-2161.499999999999,456.4728607177734,0.90289112180858,862.615,0.8666666666666667,0.1,0,4,5,9,3,6,3
34,0,-2759.069999999999,438.6432759602865,0.9001824484431542,761.8553333333334,0.9333333333333333,0.2,0,2,3,6,8,5,6
35,0,-901.0100000000004,491.20307108561195,0.8974819010978248,753.9456666666667,0.9333333333333333,0.3,0,2,8,4,3,4,9
36,0,-3420.3,474.73166809082034,0.8947894553945313,676.8423333333334,0.9666666666666667,0.2,1,1,3,9,8,3,6
37,0,-175.8599999999994,457.8988952636719,0.8921050870283477,688.2443333333334,0.9,0.16666666666666666,0,3,6,4,5,7,5
38,0,-1018.6100000000001,434.1436818440755,0.8894287717672626,564.4966666666667,0.7666666666666667,0.26666666666666666,0,7,4,3,5,3,8
39,0,-172.40000000000035,437.5161651611328,0.8867604854519608,491.58833333333337,0.9333333333333333,0.3,0,2,4,5,4,6,9
40,0,2050.01,410.8787587483724,0.884100203995605,605.4426666666666,0.8333333333333334,0.26666666666666666,0,5,4,3,6,4,8
41,0,889.9099999999996,438.8954162597656,0.8814479033836181,581.4596666666669,0.7666666666666667,0.2,1,7,7,2,5,3,6
42,0,1251.6,415.1255666097005,0.8788035596734672,640.4783333333334,0.8,0.23333333333333334,1,6,2,6,2,7,7
43,0,-1354.3899999999996,439.71266276041666,0.8761671489944468,346.7043333333334,0.8666666666666667,0.16666666666666666,0,4,5,7,5,4,5
44,0,1526.49,424.9341603597005,0.8735386475474635,370.394,0.9333333333333333,0.16666666666666666,0,2,6,4,6,7,5
45,0,1341.0799999999997,425.0014902750651,0.8709180316048211,382.95633333333336,0.7666666666666667,0.3333333333333333,0,7,3,5,2,3,10
46,0,4219.33,416.0752187093099,0.8683052775100066,542.0233333333333,0.9,0.4,0,3,2,3,5,5,12
47,0,2455.6699999999996,403.3274230957031,0.8657003616774767,592.1323333333333,0.8,0.3,0,6,6,4,3,2,9
48,0,666.99,443.24291076660154,0.8631032605924442,486.7386666666667,0.7666666666666667,0.26666666666666666,0,7,6,3,1,5,8
49,0,-2330.11,418.27032063802085,0.860513950810667,538.9613333333333,0.8,0.2,1,6,5,7,5,1,6
50,0,-1887.7500000000005,403.45069783528646,0.857932408958235,438.2066666666667,0.8333333333333334,0.16666666666666666,0,5,6,6,6,2,5
51,0,4599.26,410.9408650716146,0.8553586117313603,487.79066666666665,0.8666666666666667,0.43333333333333335,0,4,1,4,4,4,13
52,0,76.76999999999992,511.0089619954427,0.8527925358961662,455.82699999999994,0.7,0.13333333333333333,0,9,4,5,4,4,4
53,0,740.39,512.6694488525391,0.8502341582884777,487.7183333333333,0.9333333333333333,0.2,0,2,4,5,7,6,6
54,0,4611.41,497.212890625,0.8476834558136123,717.4906666666666,0.8333333333333334,0.3333333333333333,0,5,5,1,7,2,10
55,0,339.21999999999974,518.2576588948567,0.8451404054461714,633.4410000000001,0.9,0.13333333333333333,0,3,7,3,6,7,4
56,0,517.0200000000001,505.11020914713544,0.8426049842298329,707.731,0.7333333333333333,0.2,1,8,2,2,7,5,6
57,0,-1934.6400000000003,508.5020304361979,0.8400771692771434,660.0086666666668,0.9666666666666667,0.2,0,1,7,6,5,5,6
58,0,-1211.2100000000003,505.27521260579425,0.837556937769312,533.6533333333333,0.9333333333333333,0.26666666666666666,1,2,5,6,5,4,8
59,0,-1066.87,516.7083038330078,0.835044266956004,478.21466666666663,0.9,0.16666666666666666,0,3,9,2,4,7,5
60,0,319.73,470.4451436360677,0.8325391341551359,418.14066666666645,0.8333333333333334,0.4,0,5,3,3,1,6,12
61,0,1084.21,462.53990783691404,0.8300415167526705,218.0976666666667,0.8666666666666667,0.23333333333333334,0,4,7,1,6,5,7
62,0,3743.66,469.8093678792318,0.8275513922024125,334.6343333333333,0.8,0.36666666666666664,1,6,3,5,1,4,11
63,0,1872.24,500.55494079589846,0.8250687380258053,469.0923333333333,0.8666666666666667,0.3333333333333333,0,4,7,3,4,2,10
64,0,1809.0600000000009,490.3933044433594,0.8225935318117279,621.3633333333332,0.9,0.43333333333333335,1,3,6,5,3,0,13
65,0,3220.6499999999996,508.4314300537109,0.8201257512162927,758.752,0.8,0.26666666666666666,0,6,6,4,3,3,8
66,0,1427.7699999999998,486.4552317301432,0.8176653739626438,920.3543333333333,0.8,0.23333333333333334,0,6,9,2,5,1,7
67,0,1037.84,465.0583872477213,0.8152123778407558,960.811,0.8333333333333334,0.3,0,5,6,3,3,4,9
68,0,-1227.5600000000002,515.965951538086,0.8127667407072335,953.846,0.7333333333333333,0.1,0,8,5,4,7,3,3
69,0,-1319.9899999999998,578.9520599365235,0.8103284404851119,915.5929999999997,0.8333333333333334,0.23333333333333334,0,5,3,5,7,3,7
70,0,83.88000000000007,556.0940938313802,0.8078974551636565,850.0553333333334,0.8333333333333334,0.23333333333333334,1,5,6,3,1,8,7
71,0,-407.2399999999998,539.5651774088542,0.8054737627981655,806.8170000000001,0.8333333333333334,0.36666666666666664,2,5,2,5,4,3,11
72,0,-460.54999999999995,548.3945322672527,0.803057341509771,749.7453333333332,0.7666666666666667,0.13333333333333333,2,7,8,4,2,5,4
73,0,557.6800000000001,537.0065968831381,0.8006481694852418,813.4809999999999,0.6666666666666666,0.13333333333333333,0,10,3,2,8,3,4
74,0,2344.24,545.6271413167318,0.798246224976786,840.7393333333333,0.6666666666666666,0.26666666666666666,0,10,5,2,2,3,8
75,0,5018.549999999999,544.9353434244791,0.7958514863018556,963.3216666666668,0.8666666666666667,0.4,0,4,4,5,2,3,12
76,0,1105.21,547.6423655192058,0.79346393184295,859.5176666666667,0.8666666666666667,0.3333333333333333,0,4,4,3,7,2,10
77,0,-637.49,529.6105305989583,0.7910835400474212,756.4123333333332,0.8333333333333334,0.16666666666666666,0,5,4,5,5,6,5
78,0,-689.7399999999997,516.3789581298828,0.7887102894272789,711.188,0.8333333333333334,0.36666666666666664,0,5,7,2,2,3,11
79,0,4126.01,533.9552805582682,0.7863441585589971,926.392,0.9,0.4666666666666667,0,3,3,6,4,0,14
80,0,1304.1599999999999,541.2026509602864,0.78398512608332,1032.789,0.8666666666666667,0.3333333333333333,0,4,3,1,5,7,10
81,0,1333.14,551.7353118896484,0.7816331707050701,923.9183333333331,0.9,0.43333333333333335,1,3,3,4,3,4,13
82,0,793.12,550.0569610595703,0.7792882711929549,947.7966666666667,0.8666666666666667,0.26666666666666666,0,4,3,4,3,8,8
83,0,127.21000000000001,533.958930460612,0.776950406379376,927.3573333333334,0.8666666666666667,0.3,0,4,5,2,7,3,9
84,0,2493.2500000000005,500.3276072184245,0.7746195551602378,856.752,0.8333333333333334,0.5,0,5,1,2,4,3,15
85,0,16.349999999999774,568.8574890136719,0.7722956964947572,845.9896666666665,0.7666666666666667,0.2,0,7,1,4,7,5,6
86,0,1592.1700000000003,593.808192952474,0.7699788094052729,881.8279999999999,0.9333333333333333,0.36666666666666664,1,2,9,2,2,4,11
87,0,-19.659999999999854,584.1741943359375,0.767668872977057,945.6606666666668,0.9333333333333333,0.3,0,2,6,4,6,3,9
88,0,936.6700000000001,603.0346567789713,0.7653658663581259,1017.2566666666665,0.8333333333333334,0.4666666666666667,0,5,5,2,0,4,14
89,0,-343.76999999999975,576.5671132405599,0.7630697687590515,1041.3600000000001,0.9,0.36666666666666664,1,3,6,3,3,4,11
90,0,1822.94,583.4417256673177,0.7607805594527743,1091.4669999999999,0.9333333333333333,0.3,0,2,3,7,5,4,9
91,0,127.80000000000001,578.7042795817057,0.7584982177744161,1059.5866666666668,0.8666666666666667,0.4,0,4,2,4,5,3,12
92,0,1623.61,576.3942108154297,0.7562227231210928,988.9183333333333,0.9,0.26666666666666666,0,3,7,3,2,7,8
