seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,79,1095,643153.56,639046.23,1834.1,71.3,0.2985,215.8997,74.5
42,80,1095,643537.7,629121.96,1799.3,116.4,0.294,215.0292,73.7
42,81,1095,664636.6,649995.11,1724.3,94.2,0.2896,223.455,76.4
42,82,1095,648705.56,633880.09,1790.3,110.9,0.2852,220.3493,73.6
42,83,1095,653233.9,645398.64,1790.5,97.8,0.281,217.6213,72.6
42,84,1095,652247.94,638738.7,1789.8,103.3,0.2767,215.6598,76.7
42,85,1095,699959.5,678942.46,1594.7,285.2,0.2726,212.3543,74.1
42,86,1095,687129.06,665152.14,1713.8,213.5,0.2685,227.565,71.2
42,87,1095,665404.44,642562.2,1705.5,102.0,0.2645,217.3798,79.1
42,88,1095,662806.06,646169.06,1733.5,103.2,0.2605,217.4616,72.3
42,89,1095,705637.25,670768.12,1668.2,130.5,0.2566,217.7856,76.7
42,90,1095,696587.2,671316.43,1752.4,178.0,0.2528,216.1601,76.9
42,91,1095,690659.6,656898.18,1801.3,211.1,0.249,229.7285,73.7
42,92,1095,664896.25,642818.94,1825.6,84.5,0.2452,215.9292,74.9
42,93,1095,681380.4,633023.16,1829.0,153.0,0.2415,211.5215,75.0
42,94,1095,680963.06,649369.2,1673.4,79.5,0.2379,213.2186,78.0
42,95,1095,681107.75,641646.92,1809.0,125.2,0.2344,214.0171,73.8
42,96,1095,690174.4,639394.7,1869.0,97.1,0.2308,228.6014,76.4
42,97,1095,675563.4,635780.98,1782.2,136.9,0.2274,218.1095,76.3
42,98,1095,694689.06,648541.08,1862.2,119.8,0.224,213.7037,77.8
42,99,1095,680866.9,641675.61,1727.2,120.2,0.2206,215.9356,77.4
42,100,1095,726321.06,676629.51,1690.1,209.6,0.2173,213.9871,75.9
42,101,1095,682741.25,642838.24,1806.2,112.9,0.214,229.3899,76.6
42,102,1095,723335.1,665783.31,1749.8,195.2,0.2108,219.4544,79.6
42,103,1095,727998.9,669768.83,1655.5,240.0,0.2077,219.427,76.9
42,104,1095,699466.75,638935.18,1818.3,207.1,0.2046,217.1359,81.3
42,105,1095,689451.94,631747.58,1865.7,150.4,0.2015,216.2021,78.4
42,106,1095,712687.25,645392.66,1723.6,122.7,0.1985,226.1177,79.1
42,107,1095,703758.3,647521.64,1718.3,97.1,0.1955,218.5025,77.0
42,108,1095,686537.2,632349.96,1852.5,174.3,0.1926,218.1795,77.4
42,109,1095,737099.1,668976.4,1770.7,251.8,0.1897,215.8083,78.7
42,110,1095,736598.75,666452.77,1677.1,131.5,0.1868,216.8932,75.3
42,111,1095,695680.56,634175.26,1820.8,93.8,0.184,226.7419,83.9
42,112,1095,715943.2,642675.85,1852.3,131.2,0.1813,216.9047,81.1
42,113,1095,704320.94,640088.66,1736.8,118.5,0.1785,215.2625,82.1
42,114,1095,711969.75,639911.22,1789.0,92.8,0.1759,217.0232,79.0
42,115,1095,708261.44,632514.98,1712.0,159.2,0.1732,217.2196,81.0
42,116,1095,748482.06,671530.4,1661.4,192.3,0.1706,231.8059,77.7
